,title,url,mood,lyric
0,Answer,http://utaten.com/lyric/sumika/Answer/,gennki,"
心を叫ぶから

メーデー
言葉にならんね
帯に短し襷に長し
どれも心とイコールではないものね

メーデー
嘘言わぬようにね
頭使えば腐るもんね
心の中 ナマモノだね

泣いたり悔やんだり怒ったりして忙しいけど
あかさたなはまやらわ じゃ嘘だな
じゃあ言っていいでしょうか

心の中はいつもこれだけ
心を叫ぶよ
言葉にすればいつもそれまで
心を叫ぶから
歌と詩に変えるから
"
