,title,url,mood,lyric
0,秘密の作戦,http://utaten.com/lyric/FLOW/%E7%A7%98%E5%AF%86%E3%81%AE%E4%BD%9C%E6%88%A6/,yujo,"
『低音弦! 重低音!』

うねる 存在 いつでも 健在 増える倍音 キックとシンクロ
冴える 五感 指先に 快感 弾き鳴らせ

『低音弦! 重低音!』

赤青黄色に群青色 信号機並に 派手なスタイル
地味だって結構 ようはこれ!
差し引きで決闘 まっとう人間
見せる技術に惚れ込んで あー鏡の前で微笑んだ
必殺奥義 バレてます 伊賀の忍法「忍」のSHOW

その1度 5度8度 加える単音
大人の対応 コードを解読
鍛えてサムダウン 器用にサムアップ
叩いて弾いてノックアウトダウン

ひとまず休憩 激しく消耗

『低音弦! 重低音!』

だー Play with me
だー Play with me
だー Play with me
与える感動 みなぎる衝動

だー Play with me
だー Play with me
だー Play with me
僕と一緒にみんなも踊ろう

うねる 存在 いつでも 健在 増える倍音 キックとシンクロ
冴える 五感 指先に 快感 弾き鳴らせ

『低音弦! 重低音!』

一刺し 中指 定休日 あ、思わぬ所でミスタッチ
抜けるfinger 手品じゃねんだー 今頃だされた薬指
燃やせ闘魂 リングで求婚
そこは訂正 フロアをロックオン
「砲撃準備 出来ました。」 3、2、1、でGO!!!

その合図 いつでもOK
スムーズフィルIN 決まって上々 気分は名将
いたって簡単 頭脳で展開
リズムの隙間に 紛れる迷彩 拍手で喝采

『低音弦! 重低音!』

だー Play with me
だー Play with me
だー Play with me
与える感動 みなぎる衝動

『低音弦! 重低音!』

だー Play with me
だー Play with me
だー Play with me
与える感動 みなぎる衝動

だー Play with me
だー Play with me
だー Play with me
与える感動 みなぎる衝動

『低音弦! 重低音!』
『低音弦! 重低音!』
『低音弦! 重低音!』

だー
だー
"
