,title,url,mood,lyric
0,OLA!!(映画クレヨンしんちゃん オラの引越し物語～サボテン大襲撃～ ED),http://utaten.com/lyric/%E3%82%86%E3%81%9A/OLA%21%21/#sort=popular_sort_asc,yujo,"
君に会えてよかった

なんでこんな日に限って アンタって
っていうか こっちだって色々都合があんだって
こんなはずじゃなかったのに サボテンの棘まみれ

ほんの(どうして)少し(ついつい)
掛け違えた(いつも)ボタンが(あちゃぁ)
後戻りできない 後悔先に立たず
もういいだろう 素直になんなよ

OLA! 君の声が ほら聞こえたんだ
だからまたここへ 帰ってきたよ
ちょっと照れるけど 今日は勇気出して言うから
OLE! 君に会えてよかった

変なとこばっか似ちゃって(パニック×2)んでもって
パッとしない日常でも(踊っちゃおう×2)でチャオ
まだかなマラカス!?

どんな(なんでも)時も(かんでも)
わかり合って(いつも)いたのに(あれ?)
すれ違いが増えて 意地はってばかり
もう一度 思い出しなよ

空 見上げたなら あの微笑みが
心の真ん中に 浮かんで見えた
待って そこにいてね ずっと言えなかったありがとう
急げ 君に会いにいくよ

つまんなくしてんのは自分だった
もういいかい もういいよ アミーゴ

OLA! 君の声が ほら聞こえたんだ
だからまたここへ 帰ってきたよ
ちょっと照れるけど 今日は勇気出して言うから
OLE!君に会えてよかった

Oh lalala お互い様に ありがとう
Oh lalala もう一回言うよ 君に会えてよかった
だれ? 俺!
"
