,title,url,mood,lyric
0,友達の唄(ゆず),http://utaten.com/lyric/%E3%82%86%E3%81%9A/%E5%8F%8B%E9%81%94%E3%81%AE%E5%94%84/#sort=popular_sort_asc,yujo,"
毎日毎日くだらない事を
やっては
いつでもどこでも
はしゃいでた
ここの所なかなか
会えなくなったけど
みんな元気で
やっているのかな？
過ぎてく時間に
戸惑っているのなら
少しだけ休もうよ
今日は昨日の悲しみも
明日への不安も
全てしまって
夢見て笑っていようよ
何も分からなかった
あの頃の様に
泪が出るくらい
朝まで笑っていようよ

どっかで誰かが
何を言っていようとも
みんなといると
嫌な事なんて
全部忘れちゃうんだ
頭がイイ奴等とは
言えないけど
それぞれ悩みを持って
生きているのさ
繰り返す現実に
つまずいているのなら
少しだけ休もうよ
今日は何気ない事で
傷ついた心も
大空へ吹き飛ばし
ふと足元見てみようよ
気付かなかったけど
ほらきっとそこには
忘れてはいけない
想いがきっとあるから
変わってゆく暮らしの中で
失う物もあるけど
何も変わらない物だって
あるんだよ
今日は昨日の悲しみも
明日への不安も
全てしまって
夢見て笑っていようよ
生きるって事が
何より素晴らしいって
分かる気がするから
朝まで笑っていようよ
"
